Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
142042,166932,2019,0,2,0,0,2,0,0,1,-0.5144659195750623,3.99,0.457,0.5874962914520283,360.0,1,1,1,0.5611843395202637,1,1,0,0,-0.866362794882473,0,839,0,2,1,38.89802632,0,1,no
80682,105572,2019,0,2,0,0,2,0,0,1,-0.6952440628581547,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.4735191047270235,1,1,0,0,-0.8499849247365501,1,525,0,4,1,59.33908046,0,1,yes
23156,48046,2019,0,3,0,0,3,0,0,1,-0.6952440628581547,3.625,0.2837,0.3349337349421632,360.0,1,1,1,-0.7122968226302436,1,1,0,0,-0.2603815994833255,3,534,0,4,1,71.70138889,3,1,no
111219,136109,2019,0,3,0,0,3,0,0,1,-0.5747253006694264,3.75,0.3624,0.9862670731266724,360.0,1,1,1,-0.3541302457754134,1,1,0,0,-0.2112479890455568,0,685,0,2,1,59.92063492,3,1,no
104037,128927,2019,0,0,0,0,3,0,0,1,0.0278685102742151,3.625,0.1783,-0.8595431825498361,360.0,1,1,1,-0.3939265320926168,1,1,0,0,-0.6862062232773211,3,602,0,0,0,88.72282609,3,1,no
56488,81378,2019,0,3,1,2,2,0,0,1,-0.3939471573863339,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.7122968226302436,1,1,0,0,-0.8827406650283959,1,639,0,2,1,89.0625,3,1,yes
51150,76040,2019,0,2,0,0,3,0,0,1,0.6907217023122207,4.625,0.2941,-1.220110023154546,360.0,1,1,1,0.7601657711062805,1,0,0,0,0.7714242197098174,0,777,0,2,0,66.33738602,0,1,no
41181,66071,2019,0,2,1,1,0,0,0,0,-0.2131690141032415,3.125,0.4702,1.8385739299708703,360.0,1,1,1,-0.6725005363130403,1,1,0,0,-0.7189619635691669,3,604,0,5,1,96.1409396,2,1,no
137845,162735,2019,0,3,0,0,2,0,0,1,0.6304623212178566,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,0,0,0,3.8013301967055546,2,843,1,3,1,73.13488828675666,3,1,yes
148547,173437,2019,0,3,1,0,2,0,0,1,1.2933155132558622,4.375,0.7746,4.958518658025258,360.0,1,1,1,1.038739775326704,1,1,0,0,0.5257561675209739,3,728,1,1,1,73.69505495,3,1,no
48102,72992,2019,0,2,0,1,0,0,0,0,0.7509810834065849,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.4077824307966317,2,726,1,5,0,73.13488828675666,0,1,yes
11605,36495,2019,0,1,0,0,3,0,0,1,0.4496841779347641,4.25,-0.1933,-1.1839810812101863,360.0,1,0,1,0.1234251900310268,1,1,0,0,2.179921052259187,1,583,1,0,0,79.6184739,3,1,no
122869,147759,2019,0,3,0,2,2,0,0,1,-1.2978378738017962,3.25,-0.2906,-0.1091933590900096,360.0,0,1,1,-1.3888336900227007,1,1,0,0,-1.193920197800931,0,765,0,4,1,90.25423729,3,1,no
64853,89743,2019,0,1,0,2,3,0,0,1,0.811240464500949,3.49,-0.298,-1.220110023154546,360.0,1,1,1,3.545905813310516,1,1,0,0,2.482597687340316e-16,3,562,1,4,1,33.61561119,0,1,no
104141,129031,2019,0,2,1,0,3,0,0,1,0.9920186077840416,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,1.038739775326704,1,1,0,0,-0.6206947426936295,1,763,0,3,0,66.82692308,3,1,yes
81033,105923,2019,0,2,0,0,3,0,0,1,0.7509810834065849,3.69,0.0916,-1.220110023154546,360.0,1,1,1,0.0040363310794167,1,1,0,0,-0.6862062232773211,0,570,0,0,0,95.40598291,0,1,no
90884,115774,2019,0,1,0,0,3,0,0,1,-0.2131690141032415,3.125,0.1061,-0.4739604306993739,180.0,1,1,1,0.7601657711062805,1,1,0,0,0.2637102451862074,0,758,1,2,0,43.54103343,0,1,no
139490,164380,2019,0,1,0,0,2,0,0,1,0.3894247968404,4.0,0.3688,0.1863297938409669,360.0,1,1,1,0.7601657711062805,1,0,0,0,-0.0147135472944819,0,852,1,2,0,58.73860182,3,1,no
34798,59688,2019,0,2,0,0,2,0,0,1,-0.2734283951976056,4.75,1.2687,0.4578571468281494,360.0,1,1,1,-0.4337228184098201,1,1,0,0,-0.9318742754661646,0,607,0,1,1,77.23463687,0,1,no
76037,100927,2019,0,0,0,0,3,0,0,1,-0.4542065384806981,4.0,0.005,-1.1795837832494718,360.0,1,1,1,-0.5929079636786336,1,1,0,0,-0.4732939113803233,3,824,0,2,0,77.51572327,0,1,no
77223,102113,2019,0,1,0,0,3,0,0,1,-1.1170597305187038,4.375,0.8196,0.2149547352231933,360.0,1,1,0,-1.1500559721194803,1,1,0,0,-0.3914045606507088,0,623,1,0,1,76.68539326,0,1,no
57606,82496,2019,0,2,0,0,0,0,0,1,0.9920186077840416,4.125,-0.0297,0.0613197906555204,360.0,1,1,1,0.5611843395202637,1,1,0,0,-0.1129807681700194,0,644,0,0,0,80.01644737,3,1,no
132105,156995,2019,0,1,0,1,2,0,0,0,-1.0568003494243396,3.75,1.5327,-0.7057150350840651,180.0,1,1,1,-1.1500559721194803,1,1,0,0,-0.3258930800670171,3,723,1,3,1,82.30337079,0,1,no
128272,153162,2019,0,0,0,0,2,0,0,1,-1.237578492707432,4.375,0.9625,0.1427432200300174,360.0,1,1,1,-1.1500559721194803,1,1,0,0,-1.210298067946854,3,750,0,4,1,65.4494382,0,1,no
71005,95895,2019,0,0,0,0,3,0,0,1,1.0522779888784055,3.875,0.2416,-0.7981085250125769,240.0,1,1,1,1.5560914974503477,1,1,0,0,-0.0966028980240965,0,563,0,0,0,57.86713287,0,1,no
43178,68068,2019,0,2,0,0,3,0,0,1,-0.5747253006694264,4.375,0.04,0.8681737336931408,360.0,1,1,1,-0.5531116773614302,1,1,0,0,-0.3095152099210942,0,794,0,1,1,69.05487805,0,1,no
77908,102798,2019,0,1,0,0,0,0,0,1,0.8714998455953131,3.625,-0.0091,-1.220110023154546,360.0,1,0,1,0.481591766885857,1,1,0,0,0.3783553362076677,0,692,1,2,0,79.33673469,3,1,no
53952,78842,2019,0,0,0,0,0,0,0,1,1.956168705293868,4.875,0.1202,-0.9268048394937368,360.0,1,1,1,1.396906352181534,1,1,0,0,0.8860693107312777,1,546,0,2,0,79.03422983,3,1,no
40603,65493,2019,0,2,0,0,2,0,0,1,-0.8760222061412472,4.75,0.5673,0.6708633419813931,360.0,1,1,1,-0.1153525278721933,1,0,0,0,-0.0802250278781736,1,677,0,4,1,40.29680365,2,1,no
118422,143312,2019,0,2,0,2,2,0,0,1,0.3291654157460358,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.4019991942514503,1,1,0,0,-0.2112479890455568,0,789,1,3,1,66.28521127,3,1,yes
111574,136464,2019,0,1,0,0,3,0,0,1,0.0881278913685792,3.875,0.1978,-0.8023126200751933,360.0,1,1,1,-0.1551488141893966,1,1,0,0,0.5421340376668967,1,897,1,1,0,78.62149533,0,1,no
147428,172318,2019,0,3,0,0,3,1,0,1,0.811240464500949,4.045968225309774,0.4462214556572678,0.0,180.0,0,1,1,-2.316448739567036e-16,1,1,0,0,0.3619774660617448,2,767,1,1,1,73.13488828675666,3,1,yes
11859,36749,2019,0,2,0,0,3,0,0,1,-0.815762825046883,3.75,0.4257,0.8678762012300694,324.0,1,1,1,-0.9112782542162604,1,1,0,0,-0.8991185351743188,0,690,0,2,1,78.36134454,3,1,no
80594,105484,2019,0,3,0,0,1,0,0,1,0.0881278913685792,5.99,1.3753,1.463864637225374,360.0,1,1,1,-0.1949451005066,1,1,0,0,0.8533135704394319,1,803,1,4,1,80.50239234,2,1,no
14022,38912,2019,1,2,0,0,2,0,0,1,2.016428086388232,4.125,0.3803,1.7938551871770658,360.0,1,1,1,2.988757804869669,1,1,0,0,0.4766225570832051,3,838,0,2,1,53.8998358,0,1,no
139647,164537,2019,0,0,1,0,2,0,0,1,-0.6349846817637905,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.2931373397751713,2,764,1,4,1,73.13488828675666,1,1,yes
74714,99604,2019,0,1,0,0,3,0,0,1,0.5099435590291282,3.875,0.4128,-0.8713015109280915,360.0,1,1,1,-0.0357599552377866,1,1,0,0,-0.1129807681700194,0,520,1,3,0,88.75545852,3,1,no
67441,92331,2019,0,3,1,0,2,0,0,1,0.0881278913685792,4.125,-0.0561,1.8706572032290545,360.0,1,1,1,0.4019991942514503,1,1,0,0,0.3619774660617448,3,812,1,2,1,59.24295775,3,1,no
130257,155147,2019,1,1,0,2,3,0,0,1,1.4138342754445905,3.125,-0.449,-1.1519403125895842,360.0,1,1,1,0.9989434890095006,1,1,0,0,2.482597687340316e-16,0,664,1,2,0,77.50696379,0,1,no
134577,159467,2019,0,2,0,0,3,1,0,1,1.7753905620107755,3.875,0.354,-0.7197145170802592,180.0,1,1,1,1.1979249205955174,1,1,0,0,1.7540964284651916,0,878,0,2,0,80.2734375,0,1,no
23145,48035,2019,1,2,0,0,2,0,0,1,1.7753905620107755,3.99,0.6575,2.3155030120421523,180.0,1,1,1,2.1928320785256017,1,1,0,0,1.8196079090488837,3,699,0,2,0,60.55992141,0,1,no
52463,77353,2019,1,0,1,0,0,0,0,1,-0.0926502519145131,4.0,-0.0255,-1.1138484292005468,360.0,1,1,1,0.481591766885857,1,1,0,0,-0.3750266905047859,1,543,0,5,0,52.12585034,3,1,no
138901,163791,2019,0,1,1,0,3,0,0,1,0.3894247968404,3.625,-0.1112,-1.2127064880994238,360.0,1,1,1,-0.0357599552377866,1,1,0,0,0.9843365316068152,0,816,1,1,0,84.38864629,3,1,no
98313,123203,2019,0,3,0,0,2,0,0,1,-0.9362815872356112,4.045968225309774,0.4462214556572678,0.0,180.0,1,1,0,-2.316448739567036e-16,1,1,0,0,-0.6370726128395523,2,521,1,4,1,73.13488828675666,3,1,yes
8495,33385,2019,0,1,0,2,3,1,0,1,2.1972062296713246,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,1.8346655016707711,1,1,0,0,2.482597687340316e-16,3,568,1,6,0,73.9762931,0,1,yes
144787,169677,2019,0,1,0,2,0,0,0,1,0.811240464500949,3.125,-0.663,0.1535625823235155,360.0,1,0,1,-0.0357599552377866,1,1,0,0,0.1326872840188241,1,623,1,3,0,99.67248908,3,1,no
24808,49698,2019,0,3,0,1,3,0,0,0,-0.7555034439525188,3.625,1.5384,0.5385193567841396,180.0,1,0,1,-0.752093108947447,1,1,0,0,0.3783553362076677,1,769,1,2,1,70.68345324,3,1,no
21694,46584,2019,0,3,0,0,2,0,0,1,-1.4183566359905244,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-2.316448739567036e-16,1,1,0,0,-1.374076769406083,2,589,1,6,1,73.13488828675666,3,1,yes
121107,145997,2019,0,0,0,0,0,0,0,1,-0.7555034439525188,4.5,0.0281,-1.0235222102816857,360.0,0,1,1,-0.8714819678990571,1,1,0,0,0.2473323750402844,1,579,0,2,0,79.23387097,3,1,no
115963,140853,2019,1,0,0,0,0,0,0,1,-0.5747253006694264,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.6534504829854753,2,652,1,3,0,73.13488828675666,0,1,yes
62501,87391,2019,0,1,0,0,3,0,0,1,0.3894247968404,3.875,0.5175,-1.220110023154546,360.0,1,1,1,-0.1153525278721933,1,1,0,0,0.2309545048943615,0,646,1,0,0,88.24200913,2,1,no
43683,68573,2019,0,2,0,1,0,0,0,0,0.2086466535573075,4.0,1.3379,1.326593978126617,360.0,1,1,1,-0.3939265320926168,1,1,0,0,-0.4405381710884775,0,537,0,0,0,96.875,3,1,no
123448,148338,2019,0,1,0,0,0,0,0,1,-0.2131690141032415,4.25,0.3161,1.178036405720964,360.0,1,1,1,-0.4337228184098201,1,1,0,0,0.2637102451862074,0,691,1,2,0,80.02793296,0,1,no
140029,164919,2019,0,2,0,0,3,0,0,1,-0.3939471573863339,3.125,0.3287,0.5994169102646862,180.0,1,1,1,-0.3541302457754134,1,1,0,0,0.7059127391261257,0,524,0,1,1,67.85714286,3,1,no
65219,90109,2019,0,1,0,0,3,0,0,1,-0.4542065384806981,3.5,0.028,-0.8340906327543819,360.0,1,1,1,-0.2745376731410067,1,1,0,0,-0.6534504829854753,0,589,1,4,0,61.93467337,0,1,no
143272,168162,2019,0,2,0,0,2,0,0,1,0.5099435590291282,4.99,1.4681,0.7428314215229652,348.0,1,1,1,0.2030177626654335,1,1,0,0,-0.0310914174404049,3,895,0,2,1,78.47490347,0,1,no
57738,82628,2019,0,3,0,0,2,0,0,1,0.9920186077840416,4.25,-0.3663,-1.220110023154546,360.0,1,1,1,1.7550729290363645,1,1,0,0,-0.2603815994833255,1,502,0,2,0,53.57929515,3,1,no
2255,27145,2019,1,1,1,0,2,0,0,1,-0.2734283951976056,4.5,0.414,-0.6926004223611606,360.0,1,1,1,-0.4337228184098201,1,1,0,0,-0.8499849247365501,0,878,1,6,1,77.23463687,0,1,no
100586,125476,2019,0,1,0,0,3,0,0,1,1.11253736997277,3.69,0.0735,0.862617218343837,300.0,1,1,1,1.038739775326704,1,1,0,0,0.2309545048943615,0,527,1,2,0,69.57417582,3,1,no
6378,31268,2019,0,3,0,0,2,0,0,1,-1.177319111613068,4.375,1.064,0.2846043799875873,360.0,1,1,1,-0.8714819678990571,1,1,0,0,-1.3576988992601602,0,509,0,4,1,51.00806452,3,1,no
116187,141077,2019,0,2,0,0,3,1,0,1,-1.1170597305187038,4.045968225309774,0.4462214556572678,0.0,216.0,1,1,1,-1.1102596858022773,1,1,0,0,-0.4241603009425546,0,881,0,1,1,72.60638298,0,1,yes
2658,27548,2019,0,2,0,1,2,1,0,0,-0.4542065384806981,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.632704249995837,1,1,0,0,-1.177542327655008,1,622,0,2,1,80.03246753,0,1,yes
133655,158545,2019,0,3,0,1,3,0,0,0,-0.032390870820149,3.99,1.1925,-1.220110023154546,360.0,1,1,1,-0.5929079636786336,1,1,0,0,2.482597687340316e-16,0,855,1,5,0,99.52830189,3,1,no
113005,137895,2019,0,3,0,0,3,0,0,1,-0.7555034439525188,3.99,0.6432,-0.2251150979489177,180.0,1,1,1,-0.7122968226302436,1,1,0,0,0.7059127391261257,0,682,0,2,1,68.22916667,3,1,no
120434,145324,2019,0,1,1,2,0,0,0,1,0.2086466535573075,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.4337228184098201,1,1,0,0,-0.1948701188996339,1,814,1,0,0,99.58100559,0,1,yes
37915,62805,2019,0,2,0,2,0,0,0,1,-1.1170597305187038,5.125,0.787,-0.5028442639650519,360.0,1,1,1,-1.309241117388294,1,1,0,0,-0.8336070545906272,3,786,0,0,1,98.91304348,0,1,no
1378,26268,2019,0,3,0,0,3,0,0,1,-1.1170597305187038,4.045968225309774,0.4462214556572678,0.0,300.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.5879390024017837,2,794,1,2,1,73.13488828675666,3,1,yes
146691,171581,2019,0,2,0,0,0,0,0,1,-0.3939471573863339,4.375,0.646,-0.9013252412925488,360.0,1,1,1,-0.7122968226302436,1,1,0,0,0.0016643228514409,0,694,0,3,0,89.0625,0,1,no
67985,92875,2019,0,3,0,0,2,0,0,1,-0.6349846817637905,4.56,0.696,0.9099519283778912,360.0,1,1,1,-0.5929079636786336,1,1,0,0,-0.7844734441528585,0,553,0,4,1,68.08176101,3,1,no
48032,72922,2019,0,3,0,0,0,0,0,1,-0.4542065384806981,4.875,0.6124,-1.220110023154546,360.0,0,1,1,-0.8714819678990571,1,1,0,0,-0.2112479890455568,3,741,0,0,1,99.39516129,3,1,no
83043,107933,2019,0,1,0,0,2,0,0,1,1.3535748943502264,5.125,1.4149,-0.7713769720317126,360.0,1,1,1,0.919350916375094,1,1,0,0,-0.0147135472944819,1,819,1,4,0,78.29512894,0,1,no
112211,137101,2019,0,2,0,0,0,0,0,1,-0.2734283951976056,4.75,1.4876,-0.6440523981270498,360.0,0,1,1,-0.7122968226302436,1,1,0,0,-0.5715611322558607,3,797,0,2,1,96.00694444,0,1,no
137323,162213,2019,0,3,1,1,2,0,0,0,-1.177319111613068,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-1.3490374037054973,1,1,0,0,-1.210298067946854,0,816,0,0,1,98.828125,3,1,yes
128125,153015,2019,0,3,0,2,2,0,0,1,-1.1170597305187038,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-1.2296485447538872,1,1,0,0,-0.8172291844447043,3,733,0,2,1,86.39240506,3,1,yes
113584,138474,2019,0,3,0,1,3,0,0,0,-0.6349846817637905,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.8316856815818537,1,1,0,0,2.482597687340316e-16,3,701,0,2,1,83.91472868,3,1,yes
83201,108091,2019,0,2,0,0,3,0,0,1,-0.6952440628581547,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.2826103352998402,1,1,0,0,-1.046519366487625,3,733,0,3,0,38.38289963,3,1,yes
19431,44321,2019,0,3,0,0,3,0,0,1,0.0278685102742151,3.375,-0.1921,-1.1843597588904589,360.0,1,1,1,2.7499800869664486,1,1,0,0,0.4438668167913593,0,708,0,3,1,28.19516408,3,1,no
1576,26466,2019,0,3,0,0,2,0,0,1,-1.177319111613068,3.75,0.4412,0.1767971628488027,360.0,1,1,1,-0.8714819678990571,1,1,0,0,-1.2430538082386997,0,843,0,2,1,51.00806452,3,1,no
4970,29860,2019,0,0,0,0,2,0,0,1,0.1483872724629434,3.99,0.0469,-1.1762800136919929,180.0,1,1,1,0.1632214763482301,1,1,0,0,0.0835536735810554,3,622,0,3,0,68.20866142,0,1,no
88290,113180,2019,0,3,0,1,3,0,0,0,-0.6952440628581547,3.99,1.2525,0.0,360.0,1,1,1,-0.9908708268506672,1,1,0,0,2.482597687340316e-16,1,742,0,0,1,94.72477064,3,1,no
95503,120393,2019,0,2,0,0,3,0,0,1,1.2933155132558622,3.875,0.1649,-1.220110023154546,360.0,1,1,1,0.5213880532030604,1,1,0,0,0.5421340376668967,3,727,0,1,0,89.71571906,3,1,no
58918,83808,2019,0,0,0,0,0,0,0,1,-0.9362815872356112,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-1.1500559721194803,1,1,0,0,-0.8172291844447043,1,545,0,3,1,93.53932584,2,1,yes
136165,161055,2019,0,0,0,0,2,0,0,1,-0.9362815872356112,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.632704249995837,1,1,0,0,-0.9318742754661646,3,663,0,1,1,54.05844156,3,1,yes
30764,55654,2019,0,3,0,2,0,0,0,1,0.9317592266896774,3.99,0.1825,-1.220110023154546,360.0,1,1,1,0.0438326173966201,1,1,0,0,-0.5715611322558607,1,615,1,4,1,99.68619247,3,1,no
147215,172105,2019,0,2,0,2,2,0,0,1,-1.177319111613068,3.99,0.5892,-0.3601175550240022,360.0,1,1,1,-1.309241117388294,1,1,0,0,-0.4896717815262462,0,727,1,4,1,91.66666667,0,1,no
89736,114626,2019,0,1,0,0,3,0,0,1,-1.0568003494243396,2.75,0.1475,0.9633029766587226,180.0,1,1,1,-0.7918893952646503,1,1,0,0,0.7386684794179715,0,664,1,1,0,54.6641791,0,1,no
46692,71582,2019,0,2,0,0,0,1,0,1,-0.5747253006694264,4.99,1.382,-0.4524646762569703,360.0,1,1,1,-0.9112782542162604,1,1,0,0,-0.358648820358863,3,828,0,3,1,95.16806723,0,1,no
105002,129892,2019,0,1,0,1,0,0,0,0,-0.032390870820149,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-2.316448739567036e-16,1,1,0,0,-0.5060496516721691,2,821,1,0,0,73.13488828675666,0,1,yes
115120,140010,2019,0,2,0,0,3,0,0,1,-0.032390870820149,3.75,0.1983,0.91156324054803,324.0,1,1,1,0.3622029079342469,1,1,0,0,-0.4732939113803233,3,587,0,3,1,56.72043011,3,1,no
118526,143416,2019,0,1,0,0,3,0,0,1,1.4740936565389546,4.045968225309774,0.4462214556572678,0.0,180.0,1,1,1,1.038739775326704,1,1,0,0,0.2145766347484386,0,623,1,4,0,77.81593407,3,1,yes
139152,164042,2019,0,2,0,2,2,0,0,1,-1.0568003494243396,4.75,0.5356,-0.2330982416983345,360.0,1,1,1,-1.2296485447538872,1,1,0,0,-1.2594316783846229,3,891,0,3,1,92.72151899,0,1,no
103687,128577,2019,0,3,0,0,2,0,0,1,0.9920186077840416,3.75,0.5672,-1.179537414553928,240.0,1,1,1,1.2377212069127208,1,1,0,0,2.6712571566368744,1,538,1,2,0,62.53213368,3,1,no
63557,88447,2019,0,3,0,0,0,1,0,1,-1.177319111613068,4.875,1.2018,0.441434900489804,360.0,1,1,1,-1.189852258436684,1,0,0,0,-0.2603815994833255,3,872,0,3,1,75.29761905,3,1,no
28718,53608,2019,0,2,0,0,2,0,0,1,0.1483872724629434,3.875,0.3988,1.9128681724055447,360.0,1,1,1,0.1234251900310268,1,1,0,0,-0.0966028980240965,0,755,1,3,1,69.57831325,0,1,no
128626,153516,2019,0,0,1,1,0,0,0,0,-0.7555034439525188,3.375,0.6019,1.1212927145495284,360.0,1,1,1,-0.8714819678990571,1,1,0,0,-1.1611644575090854,0,846,0,0,1,79.23387097,0,1,no
135051,159941,2019,0,3,0,0,2,1,0,1,-0.0926502519145131,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.6698283531313982,2,756,1,3,1,73.13488828675666,3,1,yes
144261,169151,2019,0,2,0,1,0,0,0,0,-0.5747253006694264,3.99,0.4895,-0.3663116399370298,360.0,1,1,1,-0.9112782542162604,1,1,0,0,-1.0301414963417022,0,835,1,2,0,95.16806723,0,1,no
86895,111785,2019,0,2,0,0,2,0,0,1,0.0881278913685792,4.25,0.6648,-0.456216676538037,360.0,1,1,1,-0.2745376731410067,1,1,0,0,0.6076455182505883,0,849,1,3,0,84.54773869,0,1,no
3370,28260,2019,0,2,0,0,3,0,0,1,-0.6952440628581547,4.125,0.1485,-0.3706934816658966,360.0,1,1,1,-0.9112782542162604,1,1,0,0,-0.1948701188996339,3,817,0,2,1,86.76470588,0,1,no
51403,76293,2019,0,2,0,0,0,0,0,1,-1.538875398179253,5.375,1.1753,-0.2722566050848737,360.0,1,1,1,-1.4684262626571074,1,0,0,0,-0.9154964053202416,0,615,0,2,1,67.85714286,3,1,no
75369,100259,2019,0,0,0,0,2,0,0,1,-0.6952440628581547,4.5,1.174,0.8494794212731608,324.0,1,1,1,-0.5929079636786336,1,1,0,0,-0.8991185351743188,0,582,0,2,1,64.93710692,0,1,no
112065,136955,2019,0,2,1,0,0,0,0,1,2.2574656107656885,4.875,1.2447,1.676001419337176,360.0,1,1,1,1.7948692153535677,1,1,0,0,2.179921052259187,0,792,0,3,1,75.87145969,3,1,no
16215,41105,2019,0,0,0,0,3,0,0,1,-0.815762825046883,4.25,0.6828,0.3222325764211889,360.0,1,1,1,-0.8714819678990571,1,1,0,0,-0.9318742754661646,0,785,0,4,1,75.2016129,0,1,no
48790,73680,2019,0,3,0,0,2,0,0,1,-0.6952440628581547,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-2.316448739567036e-16,1,1,0,0,-0.9318742754661646,2,676,1,3,1,73.13488828675666,3,1,yes
131845,156735,2019,0,0,0,0,3,0,0,1,0.4496841779347641,3.5,0.5683,1.713892371712191,180.0,1,1,1,0.481591766885857,1,1,0,0,2.3600776238643397,1,528,0,2,1,67.43197279,3,1,no
26595,51485,2019,0,2,0,0,2,0,0,1,-0.3336877762919698,4.125,1.3548,2.222379215158829,240.0,1,1,1,-0.5133153910442269,1,1,0,0,0.5748897779587425,1,716,0,0,1,78.84615385,0,1,no
83427,108317,2019,1,3,0,2,3,0,0,1,2.317724991860053,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,0.4766225570832051,2,693,1,4,1,73.13488828675666,3,1,yes
17691,42581,2019,0,3,1,0,2,0,0,1,0.0881278913685792,3.99,0.3627,0.4613347989939166,180.0,1,1,1,0.2428140489826368,1,1,0,0,0.3783553362076677,3,728,0,4,1,63.73106061,3,1,no
118304,143194,2019,0,1,0,0,0,0,0,1,2.377984372954417,3.69,-0.0856,-1.1958476032113765,360.0,1,1,1,1.715276642719161,1,1,0,0,0.6731569988342799,0,835,1,0,0,79.78841871,0,1,no
10341,35231,2019,0,1,1,0,0,0,0,1,0.9920186077840416,3.5,-0.313,-0.2053311211836642,360.0,1,1,1,0.7203694847890771,1,1,0,0,3.2772383520360218,1,758,1,1,0,75.07716049,0,1,no
104489,129379,2019,0,3,0,0,0,0,0,1,-1.1170597305187038,4.125,0.7629,0.3131481761526123,360.0,1,0,1,-1.2296485447538872,1,2,0,0,-0.5388053919640149,1,800,0,3,1,86.39240506,3,1,no
65196,90086,2019,0,2,0,0,0,0,0,1,-0.8760222061412472,4.875,0.5059,-0.902774263028285,360.0,1,1,1,-0.8316856815818537,1,0,0,0,3.342749832619713,0,739,1,3,0,68.41085271,3,1,no
108606,133496,2019,0,3,0,0,3,0,0,1,-1.177319111613068,3.5,0.7766,0.1897649413691525,240.0,1,1,1,-1.0306671131678704,1,1,0,0,-0.3095152099210942,1,569,1,1,1,60.81730769,3,1,no
52078,76968,2019,0,2,1,0,3,0,0,1,-0.0926502519145131,3.5,0.7258,0.0,240.0,1,1,1,0.4019991942514503,1,1,0,0,0.149065154164747,3,708,0,0,1,53.96126761,3,1,no
105341,130231,2019,0,2,0,0,3,0,0,1,0.2689060346516717,3.25,0.1547,0.1806109880572607,240.0,1,1,1,-0.1949451005066,1,1,0,0,0.7059127391261257,0,809,0,1,0,87.67942584,3,1,no
98101,122991,2019,1,2,1,0,3,0,0,1,0.7509810834065849,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.481591766885857,1,1,0,0,-0.1621143786077881,0,685,0,3,0,75.93537415,0,1,yes
16393,41283,2019,0,3,1,0,2,0,0,1,-0.9965409683299754,3.99,1.0738,0.1999312778670787,240.0,1,1,1,-0.9510745405334636,1,1,0,0,0.3947332063535906,0,847,0,2,1,68.64035088,3,1,no
20587,45477,2019,0,2,0,2,2,0,0,1,-0.9362815872356112,3.375,-0.6935,-1.1087285524009451,360.0,1,1,1,-0.9112782542162604,1,1,0,0,0.3783553362076677,1,516,1,2,1,69.95798319,0,1,no
95826,120716,2019,0,1,0,0,1,0,0,1,-0.815762825046883,4.56,0.7835,-1.0471161481974356,360.0,1,1,1,-0.5929079636786336,1,1,0,0,-0.7680955740069356,1,535,1,3,0,58.64779874,0,1,no
126236,151126,2019,0,1,0,0,2,0,0,1,-1.3580972548961605,4.99,1.4944,-0.4241140829900434,360.0,1,1,1,-0.9908708268506672,1,1,0,0,-1.1447865873631624,0,655,1,3,1,44.26605505,3,1,no
91306,116196,2019,0,1,1,0,0,0,0,1,2.317724991860053,3.875,0.1265,-1.220110023154546,360.0,1,1,1,3.983664962799753,1,1,0,0,1.1153594927741983,3,632,1,0,0,48.126703,0,1,no
36331,61221,2019,0,3,0,0,2,0,0,1,1.11253736997277,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,0,-2.316448739567036e-16,1,1,0,0,2.3600776238643397,2,673,1,3,0,73.13488828675666,3,1,yes
